Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2019/11/27,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,1.0,1.0,100,98700,0,0,292,0,0,0,0,0,0,0,20,2.6,10,10,16.1,152,9,'999999999,100,0.0000,0,88,999.000,0.8,1.0
2019/11/28,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,1.1,0.7,97,98700,0,0,292,0,0,0,0,0,0,0,340,2.1,10,10,16.0,267,9,'999999999,100,0.0000,0,88,999.000,0.1,1.0
2019/11/28,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,1.0,0.0,93,98900,0,0,291,0,0,0,0,0,0,0,330,4.1,10,10,11.3,152,9,'999999999,89,0.0000,0,88,999.000,0.1,1.0
2019/11/28,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,1.0,1.0,100,99000,0,0,292,0,0,0,0,0,0,0,340,4.1,10,10,24.1,457,9,'999999999,100,0.0000,0,88,999.000,0.1,1.0
2019/11/28,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,1.5,0.6,94,99200,0,0,294,0,0,0,0,0,0,0,350,4.6,10,10,24.0,884,9,'999999999,100,0.0000,0,88,999.000,0.1,1.0
2019/11/28,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,1.0,0.0,93,99400,0,0,291,0,0,0,0,0,0,0,350,6.7,10,10,24.1,1311,9,'999999999,89,0.0000,0,88,999.000,0.1,1.0
2019/11/28,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,1.0,-1.0,86,99600,0,0,290,0,0,0,0,0,0,0,350,8.2,10,10,16.1,1402,9,'999999999,89,0.0000,0,88,999.000,0.1,1.0
2019/11/28,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,0.0,-2.6,82,99800,0,0,284,0,0,0,0,0,0,0,348,7.8,10,10,4.8,450,9,'999999999,80,0.0000,0,88,999.000,0.0,1.0
2019/11/28,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,0.0,-4.0,74,100100,40,842,283,17,77,15,1900,0,1664,64,340,8.2,10,10,24.1,671,9,'999999999,69,0.0000,0,88,999.000,0.0,1.0
2019/11/28,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-1.0,-4.0,80,100300,224,1403,278,85,155,60,9380,3176,6681,270,340,6.2,10,10,24.1,640,9,'999999999,69,0.0000,0,88,999.000,0.0,1.0
2019/11/28,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-1.6,-4.3,81,100500,383,1403,276,179,260,108,19866,14120,12036,514,330,7.7,10,10,24.0,579,9,'999999999,69,0.0000,0,88,999.000,0.0,1.0
2019/11/28,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-2.0,-5.0,80,100500,493,1403,273,233,251,145,26009,17221,16255,719,330,9.3,10,10,24.1,518,9,'999999999,69,0.0000,0,88,999.000,0.0,1.0
2019/11/28,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-2.0,-5.0,80,100700,545,1403,273,277,306,158,30968,22101,17749,795,320,7.2,10,10,24.1,549,9,'999999999,69,0.0000,0,88,999.000,0.0,1.0
2019/11/28,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-2.6,-6.2,76,100800,535,1403,270,279,334,151,31263,23732,17025,759,330,8.8,10,10,24.0,564,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/28,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-3.0,-7.0,74,100900,465,1403,267,229,291,132,25525,18983,14819,648,340,8.8,10,10,24.1,579,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/28,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-3.0,-6.0,79,101000,338,1403,268,153,242,94,16904,11427,10493,442,340,6.7,10,10,24.1,610,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/28,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-2.6,-6.3,75,101100,166,1403,270,70,227,43,7718,326,4763,188,340,6.2,10,10,24.0,594,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/28,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-2.0,-6.0,74,101200,11,424,272,2,209,0,274,0,57,2,320,7.7,10,10,24.1,579,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/28,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-2.0,-6.0,74,101200,0,0,272,0,0,0,0,0,0,0,330,6.2,10,10,24.1,610,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/28,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-2.4,-5.9,77,101300,0,0,271,0,0,0,0,0,0,0,340,7.2,10,10,24.0,542,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/28,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-2.0,-6.0,74,101300,0,0,272,0,0,0,0,0,0,0,330,6.7,10,10,24.1,488,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/28,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-2.0,-5.0,80,101400,0,0,273,0,0,0,0,0,0,0,340,7.7,10,10,24.1,457,9,'999999999,69,0.0000,0,88,999.000,0.0,1.0
2019/11/28,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-2.6,-6.2,76,101500,0,0,270,0,0,0,0,0,0,0,320,7.2,10,10,24.0,562,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/28,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-3.0,-5.0,86,101500,0,0,269,0,0,0,0,0,0,0,330,5.1,10,10,24.1,518,9,'999999999,69,0.0000,0,88,999.000,0.0,1.0
2019/11/28,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-3.0,-6.0,79,101400,0,0,268,0,0,0,0,0,0,0,330,7.2,10,10,24.1,518,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/29,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-3.3,-6.6,78,101400,0,0,267,0,0,0,0,0,0,0,320,7.2,10,10,24.0,380,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/29,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-3.0,-6.0,79,101500,0,0,268,0,0,0,0,0,0,0,330,6.7,10,10,24.1,457,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/29,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-3.0,-7.0,74,101500,0,0,267,0,0,0,0,0,0,0,320,5.7,10,10,24.1,549,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/29,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-3.7,-6.9,78,101500,0,0,265,0,0,0,0,0,0,0,320,5.7,10,10,24.0,461,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/29,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-4.0,-7.0,79,101400,0,0,256,0,0,0,0,0,0,0,320,5.1,9,9,24.1,701,9,'999999999,60,0.0000,0,88,999.000,0.0,1.0
2019/11/29,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-5.0,-8.0,79,101500,0,0,246,0,0,0,0,0,0,0,310,5.7,8,8,24.1,671,9,'999999999,50,0.0000,0,88,999.000,0.0,1.0
2019/11/29,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-5.8,-8.1,84,101500,0,0,243,0,0,0,0,0,0,0,320,5.1,8,8,24.0,716,9,'999999999,50,0.0000,0,88,999.000,0.0,1.0
2019/11/29,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-6.0,-9.0,79,101500,37,815,242,19,203,14,2089,0,1498,57,310,6.2,8,8,24.1,762,9,'999999999,50,0.0000,0,88,999.000,0.0,1.0
2019/11/29,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-6.0,-9.0,79,101500,220,1403,242,115,406,51,12795,6478,5725,228,330,5.7,8,8,24.1,4877,9,'999999999,50,0.0000,0,88,999.000,0.0,1.0
2019/11/29,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-5.8,-9.5,75,101500,379,1403,247,217,478,88,24468,23274,9914,416,330,7.2,9,9,24.0,402,9,'999999999,50,0.0000,0,88,999.000,0.0,1.0
2019/11/29,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-5.0,-9.0,73,101500,489,1403,241,353,820,67,41800,41158,7953,331,310,5.7,7,7,24.1,457,9,'999999999,50,0.0000,0,88,999.000,0.0,1.0
2019/11/29,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-5.0,-9.0,73,101400,541,1403,236,441,1034,42,54706,48943,5164,209,320,5.7,5,5,24.1,4572,9,'999999999,50,0.0000,0,88,999.000,0.0,1.0
2019/11/29,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-4.4,-10.0,65,101400,532,1403,236,466,1170,22,60409,49795,2869,111,320,6.2,4,4,24.0,77777,9,'999999999,50,0.0000,0,88,999.000,0.0,1.0
2019/11/29,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-4.0,-10.0,63,101300,462,1403,237,387,1097,26,48894,41677,3268,126,320,6.7,4,4,24.1,7620,9,'999999999,50,0.0000,0,88,999.000,0.0,1.0
2019/11/29,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-4.0,-11.0,59,101300,335,1403,238,262,987,26,32105,23411,3178,121,340,4.6,5,5,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/29,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-5.6,-10.8,67,101200,164,1403,233,110,768,20,12893,0,2391,89,320,5.1,5,5,24.0,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/29,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-7.0,-11.0,73,101300,10,414,230,2,239,0,281,0,39,1,320,5.7,6,6,24.1,7010,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/29,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-7.0,-11.0,73,101200,0,0,232,0,0,0,0,0,0,0,340,5.1,7,7,24.1,6706,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/29,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-7.6,-11.4,74,101200,0,0,234,0,0,0,0,0,0,0,340,5.7,8,8,24.0,6553,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/29,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-8.0,-11.0,79,101200,0,0,229,0,0,0,0,0,0,0,320,5.1,7,7,24.1,6401,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/29,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-8.0,-11.0,79,101200,0,0,226,0,0,0,0,0,0,0,320,5.7,6,6,24.1,5791,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/29,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-8.0,-10.7,81,101100,0,0,225,0,0,0,0,0,0,0,320,5.1,5,5,24.0,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/29,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-8.0,-11.0,79,101000,0,0,221,0,0,0,0,0,0,0,330,4.6,3,3,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/29,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-9.0,-11.0,85,101000,0,0,218,0,0,0,0,0,0,0,320,3.6,3,3,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-8.6,-10.7,85,101000,0,0,236,0,0,0,0,0,0,0,320,4.1,9,9,16.0,505,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-9.0,-12.0,79,101000,0,0,233,0,0,0,0,0,0,0,340,4.6,9,9,24.1,488,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-9.0,-12.0,79,101000,0,0,233,0,0,0,0,0,0,0,340,4.6,9,9,24.1,488,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-9.4,-12.9,76,101000,0,0,231,0,0,0,0,0,0,0,340,5.1,9,9,24.0,488,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-10.0,-13.0,79,101000,0,0,216,0,0,0,0,0,0,0,320,5.1,5,5,24.1,518,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-11.0,-14.0,79,101000,0,0,212,0,0,0,0,0,0,0,320,3.6,5,5,24.1,77777,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/11/30,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-10.8,-13.8,79,101000,0,0,211,0,0,0,0,0,0,0,310,4.6,4,4,16.0,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-11.0,-13.0,85,101000,35,788,209,17,686,0,3346,0,0,0,300,3.6,3,3,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-10.0,-13.0,79,101000,215,1404,213,161,934,18,19515,0,2131,78,310,4.6,3,3,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-9.0,-13.4,71,101000,375,1404,216,324,1161,14,42018,29455,1753,64,300,4.6,3,3,24.0,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-8.0,-13.0,68,101000,485,1404,219,436,1221,14,57899,45702,1844,69,290,4.6,3,3,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-6.0,-12.0,63,100800,538,1404,227,484,1220,16,64187,51184,2175,82,300,4.1,3,3,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-5.0,-11.5,61,100800,529,1404,231,475,1218,16,62908,50195,2159,82,290,4.1,3,3,24.0,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-4.0,-12.0,54,100700,459,1404,234,413,1227,12,55104,42205,1597,59,330,5.7,3,3,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-5.0,-12.0,59,100700,333,1404,230,277,1100,16,35138,21925,2027,75,330,6.2,3,3,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-6.2,-12.3,63,100700,162,1404,226,119,914,13,14364,0,1612,58,360,4.6,3,3,24.0,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-8.0,-12.0,73,100700,10,404,220,2,271,0,293,0,22,1,360,5.1,3,3,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-9.0,-13.0,73,100700,0,0,207,0,0,0,0,0,0,0,360,3.6,0,0,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-8.8,-12.3,76,100700,0,0,208,0,0,0,0,0,0,0,10,3.6,0,0,24.0,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-9.0,-13.0,73,100700,0,0,207,0,0,0,0,0,0,0,350,3.6,0,0,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-10.0,-13.0,79,100700,0,0,204,0,0,0,0,0,0,0,360,2.1,0,0,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-10.5,-13.2,81,100600,0,0,202,0,0,0,0,0,0,0,310,2.1,0,0,24.0,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/11/30,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-11.0,-14.0,79,100600,0,0,200,0,0,0,0,0,0,0,310,2.1,0,0,24.1,77777,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/11/30,24:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-10.0,-13.0,79,100600,0,0,204,0,0,0,0,0,0,0,20,3.1,0,0,24.1,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/12/1,01:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-11.6,-13.9,83,100500,0,0,198,0,0,0,0,0,0,0,40,3.1,0,0,24.0,77777,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/12/1,02:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-12.0,-14.0,85,100500,0,0,197,0,0,0,0,0,0,0,40,2.6,0,0,24.1,77777,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/12/1,03:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-12.0,-14.0,85,100500,0,0,197,0,0,0,0,0,0,0,40,2.6,0,0,24.1,77777,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/12/1,04:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-13.1,-14.9,87,100500,0,0,197,0,0,0,0,0,0,0,40,3.6,1,1,24.0,77777,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/12/1,05:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-13.0,-14.0,92,100300,0,0,202,0,0,0,0,0,0,0,40,4.1,3,3,24.1,77777,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/12/1,06:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-13.0,-15.0,85,100300,0,0,193,0,0,0,0,0,0,0,50,3.1,0,0,24.1,77777,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/12/1,07:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-12.8,-15.0,84,100200,0,0,200,0,0,0,0,0,0,0,70,2.6,2,2,24.0,5486,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/12/1,08:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-12.0,-14.0,85,100300,33,761,207,15,645,0,2639,0,1,0,50,3.1,4,4,24.1,5486,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/12/1,09:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-11.0,-14.0,79,100300,211,1404,214,142,760,28,16618,1933,3263,124,60,4.1,6,6,24.1,5486,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/12/1,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-10.0,-12.5,82,100200,371,1404,229,227,575,75,25886,25559,8591,356,60,7.2,9,9,24.0,5486,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/12/1,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-9.0,-12.0,79,100000,481,1404,233,306,607,97,35094,35020,11229,480,50,8.2,9,9,24.1,5486,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/12/1,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-8.0,-13.0,68,99900,534,1404,236,355,669,100,41132,40497,11624,501,70,7.7,9,9,24.1,5486,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/12/1,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-7.4,-13.8,61,99900,526,1404,237,360,722,89,42003,41787,10472,447,70,6.2,9,9,24.0,5486,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/12/1,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-7.0,-14.0,58,99700,456,1404,238,294,635,88,33844,34383,10111,428,60,6.2,9,9,24.1,5486,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/12/1,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-7.0,-14.0,58,99700,331,1404,238,193,515,72,21807,20427,8117,334,70,7.7,9,9,24.1,3658,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/12/1,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-7.6,-13.9,61,99700,160,1404,243,70,256,41,7746,0,4533,178,60,6.2,10,10,24.0,3658,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/12/1,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-8.0,-14.0,63,99800,9,395,242,2,128,1,255,0,149,5,80,4.6,10,10,24.1,3658,9,'999999999,30,0.0000,0,88,999.000,0.0,1.0
2019/12/1,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-8.0,-13.0,68,99700,0,0,242,0,0,0,0,0,0,0,70,5.7,10,10,24.1,1829,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/12/1,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-7.5,-12.4,68,99700,0,0,245,0,0,0,0,0,0,0,60,7.2,10,10,24.0,1040,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/12/1,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-7.0,-12.0,68,99600,0,0,247,0,0,0,0,0,0,0,60,7.7,10,10,6.4,427,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/12/1,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-7.0,-11.0,73,99600,0,0,248,0,0,0,0,0,0,0,70,5.7,10,10,11.3,884,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
2019/12/1,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,-6.6,-10.6,73,99500,0,0,250,0,0,0,0,0,0,0,60,6.2,10,10,12.0,647,9,'999999999,40,0.0000,0,88,999.000,0.0,1.0
