TL Name,TL Reference,Monitored Object Name,Monitored Object Reference,Monitored Object Last Sample,Object Name Similarity %,TL Polling Frequency,Monitored Object Unit
CS_EF6_VSD_Input_Power_hp_TL,2169.422200.TL802,trend_log_input_ref not found,*.*.*,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
CS_EF6_VSD_Motor_Voltage_TL,2169.422200.TL803,CS_EF6_VSD_Motor_Voltage,422200.AV803.Present_Value,2020-04-13 11:21:12,89.0,30000,V
CS_EF6_VSD_Frequency_TL,2169.422200.TL804,CS_EF6_VSD_Frequency,422200.AV804.Present_Value,2020-04-13 11:21:13,87.0,30000,Hz
CS_EF6_VSD_Motor_Current_TL,2169.422200.TL805,CS_EF6_VSD_Motor_Current,422200.AV805.Present_Value,2020-04-13 11:21:06,89.0,30000,A
CS_EF6_VSD_Speed_RPM_TL,2169.422200.TL806,CS_EF6_VSD_Speed_RPM,422200.AV806.Present_Value,2020-04-13 11:21:08,87.0,30000,RPM
CS_EF6_VSD_Torque_TL,2169.422200.TL807,CS_EF6_VSD_Torque,422200.AV807.Present_Value,2020-04-13 11:21:10,85.0,30000,%
CS_EF6_VSD_DC_Link_Voltage_TL,2169.422200.TL808,CS_EF6_VSD_DC_Link_Voltage,422200.AV808.Present_Value,2020-04-13 11:21:11,90.0,30000,V
CS_AHU_EF6_VSD_Counter_Kwh_TL,2169.422200.TL809,CS_AHU_EF6_VSD_Counter_Kwh,422200.AV809.Present_Value,2020-04-13 11:21:12,90.0,30000,kWh
CS_LP6AAR_Total_Instantaneous_Real_Power_3_Phase_Total_TL,2169.422200.TL901,CS_LP6AAR_Total_Instantaneous_Real_Power_3_Phase_Total,422200.AV901.Present_Value,2020-04-13 11:21:13,95.0,30000,kW
CS_LP6AAR_Real_Energy_Consumption_MSR_LSR_TL,2169.422200.TL902,CS_LP6AAR_Real_Energy_Consumption_MSR_LSR,422200.AV902.Present_Value,2020-04-13 11:21:14,93.0,30000,kWh
CS_LP6AAR_Current_Average_of_3_Phases_TL,2169.422200.TL903,CS_LP6AAR_Current_Average_of_3_Phases,422200.AV903.Present_Value,2020-04-13 11:21:15,93.0,30000,
CS_LP6AAR_Voltage_L_L_Average_of_3_Phases_TL,2169.422200.TL904,CS_LP6AAR_Voltage_L_L_Average_of_3_Phases,422200.AV904.Present_Value,2020-04-13 11:21:07,93.0,30000,V
CS_LP6AAR_Current_Instantaneous_Phase_A_TL,2169.422200.TL905,CS_LP6AAR_Current_Instantaneous_Phase_A,422200.AV905.Present_Value,2020-04-13 11:21:08,93.0,30000,A
CS_LP6AAR_Current_Instantaneous_Phase_B_TL,2169.422200.TL906,CS_LP6AAR_Current_Instantaneous_Phase_B,422200.AV906.Present_Value,2020-04-13 11:21:10,93.0,30000,A
CS_LP6AAR_Current_Instantaneous_Phase_C_TL,2169.422200.TL907,CS_LP6AAR_Current_Instantaneous_Phase_C,422200.AV907.Present_Value,2020-04-13 11:21:11,93.0,30000,A
CS_LP6AAR_Voltage_Phase_A_B_TL,2169.422200.TL908,CS_LP6AAR_Voltage_Phase_A_B,422200.AV908.Present_Value,2020-04-13 11:21:12,90.0,30000,V
CS_LP6AAR_Voltage_Phase_B_C_TL,2169.422200.TL909,CS_LP6AAR_Voltage_Phase_B_C,422200.AV909.Present_Value,2020-04-13 11:21:14,90.0,30000,V
CS_LP6AAR_Voltage_Phase_A_C_TL,2169.422200.TL910,CS_LP6AAR_Voltage_Phase_A_C,422200.AV910.Present_Value,2020-04-13 11:21:15,90.0,30000,V
CS_LP6AAR_Voltage_Phase_A_N_TL,2169.422200.TL911,CS_LP6AAR_Voltage_Phase_A_N,422200.AV911.Present_Value,2020-04-13 11:21:16,90.0,30000,V
CS_LP6AAR_Voltage_Phase_B_N_TL,2169.422200.TL912,CS_LP6AAR_Voltage_Phase_B_N,422200.AV912.Present_Value,2020-04-13 11:21:07,90.0,30000,V
CS_LP6AAR_Voltage_Phase_C_N_TL,2169.422200.TL913,CS_LP6AAR_Voltage_Phase_C_N,422200.AV913.Present_Value,2020-04-13 11:21:09,90.0,30000,V
CS_LP6AAR_Real_Power_Phase_A_TL,2169.422200.TL914,CS_LP6AAR_Real_Power_Phase_A,422200.AV914.Present_Value,2020-04-13 11:21:10,90.0,30000,kW
CS_LP6AAR_Real_Power_Phase_B_TL,2169.422200.TL915,CS_LP6AAR_Real_Power_Phase_B,422200.AV915.Present_Value,2020-04-13 11:21:11,90.0,30000,kW
CS_LP6AAR_Real_Power_Phase_C_TL,2169.422200.TL916,CS_LP6AAR_Real_Power_Phase_C,422200.AV916.Present_Value,2020-04-13 11:21:12,90.0,30000,kW
CS_LP6AAR_Total_Power_Factor_TL,2169.422200.TL917,CS_LP6AAR_Total_Power_Factor,422200.AV917.Present_Value,2020-04-13 11:21:14,90.0,30000,
CS_LP6AAR_Power_Factor_Phase_A_TL,2169.422200.TL918,CS_LP6AAR_Power_Factor_Phase_A,422200.AV918.Present_Value,2020-04-13 11:21:15,91.0,30000,
CS_LP6AAR_Power_Factor_Phase_B_TL,2169.422200.TL919,CS_LP6AAR_Power_Factor_Phase_B,422200.AV919.Present_Value,2020-04-13 11:21:16,91.0,30000,
CS_LP6AAR_Power_Factor_Phase_C_TL,2169.422200.TL920,CS_LP6AAR_Power_Factor_Phase_C,422200.AV920.Present_Value,2020-04-13 11:21:07,91.0,30000,
CS_LP6AAR_Frequency_derived_from_Phase_A_TL,2169.422200.TL921,CS_LP6AAR_Frequency_derived_from_Phase_A,422200.AV921.Present_Value,2020-04-13 11:21:09,93.0,30000,Hz
CS_LP6AAR_Total_Real_Power_Present_Demand_TL,2169.422200.TL922,CS_LP6AAR_Total_Real_Power_Present_Demand,422200.AV922.Present_Value,2020-04-13 11:21:10,93.0,30000,kW
CS_LP6AAR_Total_Real_Power_Max_Demand_TL,2169.422200.TL923,CS_LP6AAR_Total_Real_Power_Max_Demand,422200.AV923.Present_Value,2020-04-13 11:21:11,93.0,30000,kW
CS_LP6AAR_Command_Register_Reset_TL,2169.422200.TL924,CS_LP6AAR_Command_Register_Reset,422200.AV924.Present_Value,2020-04-13 11:21:13,91.0,30000,
CS_LP6AAR_Diagnostic_Alert_TL,2169.422200.TL925,CS_LP6AAR_Diagnostic_Alert,422200.AV925.Present_Value,2020-04-13 11:21:14,90.0,30000,
CS_MCC6AAR_Total_Instantaneous_Real_Power_3_Phase_Total_TL,2169.422200.TL1001,CS_MCC6AAR_Total_Instantaneous_Real_Power_3_Phase_Total,422200.AV1001.Present_Value,2020-04-13 11:21:15,95.0,30000,kW
CS_MCC6AAR_Real_Energy_Consumption_MSR_LSR_TL,2169.422200.TL1002,CS_MCC6AAR_Real_Energy_Consumption_MSR_LSR,422200.AV1002.Present_Value,2020-04-13 11:21:16,93.0,30000,kWh
CS_MCC6AAR_Current_Average_of_3_Phases_TL,2169.422200.TL1003,CS_MCC6AAR_Current_Average_of_3_Phases,422200.AV1003.Present_Value,2020-04-13 11:21:08,93.0,30000,A
CS_MCC6AAR_Voltage_L_L_Average_of_3_Phases_TL,2169.422200.TL1004,CS_MCC6AAR_Voltage_L_L_Average_of_3_Phases,422200.AV1004.Present_Value,2020-04-13 11:21:09,93.0,30000,V
CS_MCC6AAR_Current_Instantaneous_Phase_A_TL,2169.422200.TL1005,CS_MCC6AAR_Current_Instantaneous_Phase_A,422200.AV1005.Present_Value,2020-04-13 11:21:10,93.0,30000,A
CS_MCC6AAR_Current_Instantaneous_Phase_B_TL,2169.422200.TL1006,CS_MCC6AAR_Current_Instantaneous_Phase_B,422200.AV1006.Present_Value,2020-04-13 11:21:12,93.0,30000,A
CS_MCC6AAR_Current_Instantaneous_Phase_C_TL,2169.422200.TL1007,CS_MCC6AAR_Current_Instantaneous_Phase_C,422200.AV1007.Present_Value,2020-04-13 11:21:13,93.0,30000,A
CS_MCC6AAR_Voltage_Phase_A_B_TL,2169.422200.TL1008,CS_MCC6AAR_Voltage_Phase_A_B,422200.AV1008.Present_Value,2020-04-13 11:21:37,90.0,30000,V
CS_MCC6AAR_Voltage_Phase_B_C_TL,2169.422200.TL1009,CS_MCC6AAR_Voltage_Phase_B_C,422200.AV1009.Present_Value,2020-04-13 11:21:39,90.0,30000,V
CS_MCC6AAR_Voltage_Phase_A_C_TL,2169.422200.TL1010,CS_MCC6AAR_Voltage_Phase_A_C,422200.AV1010.Present_Value,2020-04-13 11:21:40,90.0,30000,V
CS_MCC6AAR_Voltage_Phase_A_N_TL,2169.422200.TL1011,CS_MCC6AAR_Voltage_Phase_A_N,422200.AV1011.Present_Value,2020-04-13 11:21:32,90.0,30000,V
CS_MCC6AAR_Voltage_Phase_B_N_TL,2169.422200.TL1012,CS_MCC6AAR_Voltage_Phase_B_N,422200.AV1012.Present_Value,2020-04-13 11:21:32,90.0,30000,V
CS_MCC6AAR_Voltage_Phase_C_N_TL,2169.422200.TL1013,CS_MCC6AAR_Voltage_Phase_C_N,422200.AV1013.Present_Value,2020-04-13 11:21:34,90.0,30000,V
CS_MCC6AAR_Real_Power_Phase_A_TL,2169.422200.TL1014,CS_MCC6AAR_Real_Power_Phase_A,422200.AV1014.Present_Value,2020-04-13 11:21:35,91.0,30000,kW
CS_MCC6AAR_Real_Power_Phase_B_TL,2169.422200.TL1015,CS_MCC6AAR_Real_Power_Phase_B,422200.AV1015.Present_Value,2020-04-13 11:21:36,91.0,30000,kW
CS_MCC6AAR_Real_Power_Phase_C_TL,2169.422200.TL1016,CS_MCC6AAR_Real_Power_Phase_C,422200.AV1016.Present_Value,2020-04-13 11:21:37,91.0,30000,kW
CS_MCC6AAR_Total_Power_Factor_TL,2169.422200.TL1017,CS_MCC6AAR_Total_Power_Factor,422200.AV1017.Present_Value,2020-04-13 11:21:39,91.0,30000,
CS_MCC6AAR_Power_Factor_Phase_A_TL,2169.422200.TL1018,CS_MCC6AAR_Power_Factor_Phase_A,422200.AV1018.Present_Value,2020-04-13 11:21:40,91.0,30000,
CS_MCC6AAR_Power_Factor_Phase_B_TL,2169.422200.TL1019,CS_MCC6AAR_Power_Factor_Phase_B,422200.AV1019.Present_Value,2020-04-13 11:21:32,91.0,30000,
CS_MCC6AAR_Power_Factor_Phase_C_TL,2169.422200.TL1020,CS_MCC6AAR_Power_Factor_Phase_C,422200.AV1020.Present_Value,2020-04-13 11:21:33,91.0,30000,
CS_MCC6AAR_Frequency_derived_from_Phase_A_TL,2169.422200.TL1021,CS_MCC6AAR_Frequency_derived_from_Phase_A,422200.AV1021.Present_Value,2020-04-13 11:21:34,93.0,30000,Hz
CS_MCC6AAR_Total_Real_Power_Present_Demand_TL,2169.422200.TL1022,CS_MCC6AAR_Total_Real_Power_Present_Demand,422200.AV1022.Present_Value,2020-04-13 11:21:35,93.0,30000,kW
CS_MCC6AAR_Total_Real_Power_Max_Demand_TL,2169.422200.TL1023,CS_MCC6AAR_Total_Real_Power_Max_Demand,422200.AV1023.Present_Value,2020-04-13 11:21:36,93.0,30000,kW
CS_MCC6AAR_Command_Register_Reset_TL,2169.422200.TL1024,CS_MCC6AAR_Command_Register_Reset,422200.AV1024.Present_Value,2020-04-13 11:21:38,92.0,30000,
CS_MCC6AAR_Diagnostic_Alert_TL,2169.422200.TL1025,CS_MCC6AAR_Diagnostic_Alert,422200.AV1025.Present_Value,2020-04-13 11:21:39,90.0,30000,
CS_TX6AA7_Total_Instantaneous_Real_Power_3_Phase_Total_TL,2169.422200.TL1101,CS_TX6AA7_Total_Instantaneous_Real_Power_3_Phase_Total,422200.AV1101.Present_Value,2020-04-13 11:21:40,95.0,30000,kW
CS_TX6AA7_Real_Energy_Consumption_MSR_LSR_TL,2169.422200.TL1102,CS_TX6AA7_Real_Energy_Consumption_MSR_LSR,422200.AV1102.Present_Value,2020-04-13 11:21:32,93.0,30000,kWh
CS_TX6AA7_Current_Average_of_3_Phases_TL,2169.422200.TL1103,CS_TX6AA7_Current_Average_of_3_Phases,422200.AV1103.Present_Value,2020-04-13 11:21:33,93.0,30000,A
CS_TX6AA7_Voltage_L_L_Average_of_3_Phases_TL,2169.422200.TL1104,CS_TX6AA7_Voltage_L_L_Average_of_3_Phases,422200.AV1104.Present_Value,2020-04-13 11:21:34,93.0,30000,V
CS_TX6AA7_Current_Instantaneous_Phase_A_TL,2169.422200.TL1105,CS_TX6AA7_Current_Instantaneous_Phase_A,422200.AV1105.Present_Value,2020-04-13 11:21:35,93.0,30000,A
CS_TX6AA7_Current_Instantaneous_Phase_B_TL,2169.422200.TL1106,CS_TX6AA7_Current_Instantaneous_Phase_B,422200.AV1106.Present_Value,2020-04-13 11:21:37,93.0,30000,A
CS_TX6AA7_Current_Instantaneous_Phase_C_TL,2169.422200.TL1107,CS_TX6AA7_Current_Instantaneous_Phase_C,422200.AV1107.Present_Value,2020-04-13 11:21:38,93.0,30000,A
CS_TX6AA7_Voltage_Phase_A_B_TL,2169.422200.TL1108,CS_TX6AA7_Voltage_Phase_A_B,422200.AV1108.Present_Value,2020-04-13 11:21:39,90.0,30000,V
CS_TX6AA7_Voltage_Phase_B_C_TL,2169.422200.TL1109,CS_TX6AA7_Voltage_Phase_B_C,422200.AV1109.Present_Value,2020-04-13 11:21:41,90.0,30000,A
CS_TX6AA7_Voltage_Phase_A_C_TL,2169.422200.TL1110,CS_TX6AA7_Voltage_Phase_A_C,422200.AV1110.Present_Value,2020-04-13 11:21:32,90.0,30000,V
CS_TX6AA7_Voltage_Phase_A_N_TL,2169.422200.TL1111,CS_TX6AA7_Voltage_Phase_A_N,422200.AV1111.Present_Value,2020-04-13 11:21:33,90.0,30000,V
CS_TX6AA7_Voltage_Phase_B_N_TL,2169.422200.TL1112,CS_TX6AA7_Voltage_Phase_B_N,422200.AV1112.Present_Value,2020-04-13 11:21:35,90.0,30000,V
CS_TX6AA7_Voltage_Phase_C_N_TL,2169.422200.TL1113,CS_TX6AA7_Voltage_Phase_C_N,422200.AV1113.Present_Value,2020-04-13 11:21:36,90.0,30000,V
CS_TX6AA7_Real_Power_Phase_A_TL,2169.422200.TL1114,CS_TX6AA7_Real_Power_Phase_A,422200.AV1114.Present_Value,2020-04-13 11:21:37,90.0,30000,kW
CS_TX6AA7_Real_Power_Phase_B_TL,2169.422200.TL1115,CS_TX6AA7_Real_Power_Phase_B,422200.AV1115.Present_Value,2020-04-13 11:21:38,90.0,30000,kW
CS_TX6AA7_Real_Power_Phase_C_TL,2169.422200.TL1116,CS_TX6AA7_Real_Power_Phase_C,422200.AV1116.Present_Value,2020-04-13 11:21:40,90.0,30000,kW
CS_TX6AA7_Total_Power_Factor_TL,2169.422200.TL1117,CS_TX6AA7_Total_Power_Factor,422200.AV1117.Present_Value,2020-04-13 11:21:41,90.0,30000,
CS_TX6AA7_Power_Factor_Phase_A_TL,2169.422200.TL1118,CS_TX6AA7_Power_Factor_Phase_A,422200.AV1118.Present_Value,2020-04-13 11:21:32,91.0,30000,
CS_TX6AA7_Power_Factor_Phase_B_TL,2169.422200.TL1119,CS_TX6AA7_Power_Factor_Phase_B,422200.AV1119.Present_Value,2020-04-13 11:21:34,91.0,30000,
CS_TX6AA7_Power_Factor_Phase_C_TL,2169.422200.TL1120,CS_TX6AA7_Power_Factor_Phase_C,422200.AV1120.Present_Value,2020-04-13 11:21:35,91.0,30000,
CS_TX6AA7_Frequency_derived_from_Phase_A_TL,2169.422200.TL1121,CS_TX6AA7_Frequency_derived_from_Phase_A,422200.AV1121.Present_Value,2020-04-13 11:21:36,93.0,30000,Hz
CS_TX6AA7_Total_Real_Power_Present_Demand_TL,2169.422200.TL1122,CS_TX6AA7_Total_Real_Power_Present_Demand,422200.AV1122.Present_Value,2020-04-13 11:21:37,93.0,30000,kW
CS_TX6AA7_Total_Real_Power_Max_Demand_TL,2169.422200.TL1123,CS_TX6AA7_Total_Real_Power_Max_Demand,422200.AV1123.Present_Value,2020-04-13 11:21:38,93.0,30000,kW
CS_TX6AA7_Command_Register_Reset_TL,2169.422200.TL1124,CS_TX6AA7_Command_Register_Reset,422200.AV1124.Present_Value,2020-04-13 11:22:05,91.0,30000,
CS_TX6AA7_Diagnostic_Alert_TL,2169.422200.TL1125,CS_TX6AA7_Diagnostic_Alert,422200.AV1125.Present_Value,2020-04-13 11:22:06,90.0,30000,
CS_LP6AA7_Total_Instantaneous_Real_Power_3_Phase_Total_TL,2169.422200.TL1201,CS_LP6AA7_Total_Instantaneous_Real_Power_3_Phase_Total,422200.AV1201.Present_Value,2020-04-13 11:21:58,95.0,30000,kW
CS_LP6AA7_Real_Energy_Consumption_MSR_LSR_TL,2169.422200.TL1202,CS_LP6AA7_Real_Energy_Consumption_MSR_LSR,422200.AV1202.Present_Value,2020-04-13 11:21:59,93.0,30000,kWh
CS_LP6AA7_Current_Average_of_3_Phases_TL,2169.422200.TL1203,CS_LP6AA7_Current_Average_of_3_Phases,422200.AV1203.Present_Value,2020-04-13 11:22:00,93.0,30000,
CS_LP6AA7_Voltage_L_L_Average_of_3_Phases_TL,2169.422200.TL1204,CS_LP6AA7_Voltage_L_L_Average_of_3_Phases,422200.AV1204.Present_Value,2020-04-13 11:22:02,93.0,30000,V
CS_LP6AA7_Current_Instantaneous_Phase_A_TL,2169.422200.TL1205,CS_LP6AA7_Current_Instantaneous_Phase_A,422200.AV1205.Present_Value,2020-04-13 11:22:03,93.0,30000,A
CS_LP6AA7_Current_Instantaneous_Phase_B_TL,2169.422200.TL1206,CS_LP6AA7_Current_Instantaneous_Phase_B,422200.AV1206.Present_Value,2020-04-13 11:22:04,93.0,30000,A
CS_LP6AA7_Current_Instantaneous_Phase_C_TL,2169.422200.TL1207,CS_LP6AA7_Current_Instantaneous_Phase_C,422200.AV1207.Present_Value,2020-04-13 11:22:05,93.0,30000,A
CS_LP6AA7_Voltage_Phase_A_B_TL,2169.422200.TL1208,CS_LP6AA7_Voltage_Phase_A_B,422200.AV1208.Present_Value,2020-04-13 11:22:06,90.0,30000,V
CS_LP6AA7_Voltage_Phase_B_C_TL,2169.422200.TL1209,CS_LP6AA7_Voltage_Phase_B_C,422200.AV1209.Present_Value,2020-04-13 11:21:58,90.0,30000,A
CS_LP6AA7_Voltage_Phase_A_C_TL,2169.422200.TL1210,CS_LP6AA7_Voltage_Phase_A_C,422200.AV1210.Present_Value,2020-04-13 11:21:59,90.0,30000,V
CS_LP6AA7_Voltage_Phase_A_N_TL,2169.422200.TL1211,CS_LP6AA7_Voltage_Phase_A_N,422200.AV1211.Present_Value,2020-04-13 11:22:01,90.0,30000,V
CS_LP6AA7_Voltage_Phase_B_N_TL,2169.422200.TL1212,CS_LP6AA7_Voltage_Phase_B_N,422200.AV1212.Present_Value,2020-04-13 11:22:02,90.0,30000,V
CS_LP6AA7_Voltage_Phase_C_N_TL,2169.422200.TL1213,CS_LP6AA7_Voltage_Phase_C_N,422200.AV1213.Present_Value,2020-04-13 11:22:03,90.0,30000,V
CS_LP6AA7_Real_Power_Phase_A_TL,2169.422200.TL1214,CS_LP6AA7_Real_Power_Phase_A,422200.AV1214.Present_Value,2020-04-13 11:22:04,90.0,30000,kW
CS_LP6AA7_Real_Power_Phase_B_TL,2169.422200.TL1215,CS_LP6AA7_Real_Power_Phase_B,422200.AV1215.Present_Value,2020-04-13 11:22:05,90.0,30000,kW
CS_LP6AA7_Real_Power_Phase_C_TL,2169.422200.TL1216,CS_LP6AA7_Real_Power_Phase_C,422200.AV1216.Present_Value,2020-04-13 11:22:06,90.0,30000,kW
CS_LP6AA7_Total_Power_Factor_TL,2169.422200.TL1217,CS_LP6AA7_Total_Power_Factor,422200.AV1217.Present_Value,2020-04-13 11:21:58,90.0,30000,
CS_LP6AA7_Power_Factor_Phase_A_TL,2169.422200.TL1218,CS_LP6AA7_Power_Factor_Phase_A,422200.AV1218.Present_Value,2020-04-13 11:22:00,91.0,30000,
CS_LP6AA7_Power_Factor_Phase_B_TL,2169.422200.TL1219,CS_LP6AA7_Power_Factor_Phase_B,422200.AV1219.Present_Value,2020-04-13 11:22:01,91.0,30000,
CS_LP6AA7_Power_Factor_Phase_C_TL,2169.422200.TL1220,CS_LP6AA7_Power_Factor_Phase_C,422200.AV1220.Present_Value,2020-04-13 11:21:57,91.0,30000,
CS_LP6AA7_Frequency_derived_from_Phase_A_TL,2169.422200.TL1221,CS_LP6AA7_Frequency_derived_from_Phase_A,422200.AV1221.Present_Value,2020-04-13 11:21:58,93.0,30000,Hz
CS_LP6AA7_Total_Real_Power_Present_Demand_TL,2169.422200.TL1222,CS_LP6AA7_Total_Real_Power_Present_Demand,422200.AV1222.Present_Value,2020-04-13 11:22:00,93.0,30000,kW
CS_LP6AA7_Total_Real_Power_Max_Demand_TL,2169.422200.TL1223,CS_LP6AA7_Total_Real_Power_Max_Demand,422200.AV1223.Present_Value,2020-04-13 11:22:01,93.0,30000,kW
CS_LP6AA7_Command_Register_Reset_TL,2169.422200.TL1224,CS_LP6AA7_Command_Register_Reset,422200.AV1224.Present_Value,2020-04-13 11:22:02,91.0,30000,
CS_LP6AA7_Diagnostic_Alert_TL,2169.422200.TL1225,CS_LP6AA7_Diagnostic_Alert,422200.AV1225.Present_Value,2020-04-13 11:22:03,90.0,30000,
CS_SOLAR_SYST_Total_Instantaneous_Real_Power_3_Phase_Total_TL,2169.422200.TL1301,CS_SOLAR_SYST_Total_Instantaneous_Real_Power_3_Phase_Total,422200.AV1301.Present_Value,2020-04-13 11:22:04,95.0,30000,kW
CS_SOLAR_SYST_Real_Energy_Consumption_MSR_LSR_TL,2169.422200.TL1302,CS_SOLAR_SYST_Real_Energy_Consumption_MSR_LSR,422200.AV1302.Present_Value,2020-04-13 11:22:05,94.0,30000,kWh
CS_SOLAR_SYST_Current_Average_of_3_Phases_TL,2169.422200.TL1303,CS_SOLAR_SYST_Current_Average_of_3_Phases,422200.AV1303.Present_Value,2020-04-13 11:21:57,93.0,30000,
CS_SOLAR_SYST_Voltage_L_L_Average_of_3_Phases_TL,2169.422200.TL1304,CS_SOLAR_SYST_Voltage_L_L_Average_of_3_Phases,422200.AV1304.Present_Value,2020-04-13 11:21:59,94.0,30000,V
CS_SOLAR_SYST_Current_Instantaneous_Phase_A_TL,2169.422200.TL1305,CS_SOLAR_SYST_Current_Instantaneous_Phase_A,422200.AV1305.Present_Value,2020-04-13 11:22:00,93.0,30000,A
CS_SOLAR_SYST_Current_Instantaneous_Phase_B_TL,2169.422200.TL1306,CS_SOLAR_SYST_Current_Instantaneous_Phase_B,422200.AV1306.Present_Value,2020-04-13 11:22:01,93.0,30000,A
CS_SOLAR_SYST_Current_Instantaneous_Phase_C_TL,2169.422200.TL1307,CS_SOLAR_SYST_Current_Instantaneous_Phase_C,422200.AV1307.Present_Value,2020-04-13 11:22:02,93.0,30000,A
CS_SOLAR_SYST_Voltage_Phase_A_B_TL,2169.422200.TL1308,CS_SOLAR_SYST_Voltage_Phase_A_B,422200.AV1308.Present_Value,2020-04-13 11:22:03,91.0,30000,V
CS_SOLAR_SYST_Voltage_Phase_B_C_TL,2169.422200.TL1309,CS_SOLAR_SYST_Voltage_Phase_B_C,422200.AV1309.Present_Value,2020-04-13 11:22:04,91.0,30000,A
CS_SOLAR_SYST_Voltage_Phase_A_C_TL,2169.422200.TL1310,CS_SOLAR_SYST_Voltage_Phase_A_C,422200.AV1310.Present_Value,2020-04-13 11:22:06,91.0,30000,V
CS_SOLAR_SYST_Voltage_Phase_A_N_TL,2169.422200.TL1311,CS_SOLAR_SYST_Voltage_Phase_A_N,422200.AV1311.Present_Value,2020-04-13 11:21:57,91.0,30000,V
CS_SOLAR_SYST_Voltage_Phase_B_N_TL,2169.422200.TL1312,CS_SOLAR_SYST_Voltage_Phase_B_N,422200.AV1312.Present_Value,2020-04-13 11:21:59,91.0,30000,V
CS_SOLAR_SYST_Voltage_Phase_C_N_TL,2169.422200.TL1313,CS_SOLAR_SYST_Voltage_Phase_C_N,422200.AV1313.Present_Value,2020-04-13 11:22:00,91.0,30000,V
CS_SOLAR_SYST_Real_Power_Phase_A_TL,2169.422200.TL1314,CS_SOLAR_SYST_Real_Power_Phase_A,422200.AV1314.Present_Value,2020-04-13 11:22:02,91.0,30000,kW
CS_SOLAR_SYST_Real_Power_Phase_B_TL,2169.422200.TL1315,CS_SOLAR_SYST_Real_Power_Phase_B,422200.AV1315.Present_Value,2020-04-13 11:22:27,91.0,30000,kW
CS_SOLAR_SYST_Real_Power_Phase_C_TL,2169.422200.TL1316,CS_SOLAR_SYST_Real_Power_Phase_C,422200.AV1316.Present_Value,2020-04-13 11:22:29,91.0,30000,kW
CS_SOLAR_SYST_Total_Power_Factor_TL,2169.422200.TL1317,CS_SOLAR_SYST_Total_Power_Factor,422200.AV1317.Present_Value,2020-04-13 11:22:30,91.0,30000,
CS_SOLAR_SYST_Power_Factor_Phase_A_TL,2169.422200.TL1318,CS_SOLAR_SYST_Power_Factor_Phase_A,422200.AV1318.Present_Value,2020-04-13 11:22:31,92.0,30000,
CS_SOLAR_SYST_Power_Factor_Phase_B_TL,2169.422200.TL1319,CS_SOLAR_SYST_Power_Factor_Phase_B,422200.AV1319.Present_Value,2020-04-13 11:22:22,92.0,30000,
CS_SOLAR_SYST_Power_Factor_Phase_C_TL,2169.422200.TL1320,CS_SOLAR_SYST_Power_Factor_Phase_C,422200.AV1320.Present_Value,2020-04-13 11:22:23,92.0,30000,
CS_SOLAR_SYST_Frequency_derived_from_Phase_A_TL,2169.422200.TL1321,CS_SOLAR_SYST_Frequency_derived_from_Phase_A,422200.AV1321.Present_Value,2020-04-13 11:22:24,94.0,30000,Hz
CS_SOLAR_SYST_Total_Real_Power_Present_Demand_TL,2169.422200.TL1322,CS_SOLAR_SYST_Total_Real_Power_Present_Demand,422200.AV1322.Present_Value,2020-04-13 11:22:25,94.0,30000,kW
CS_SOLAR_SYST_Total_Real_Power_Max_Demand_TL,2169.422200.TL1323,CS_SOLAR_SYST_Total_Real_Power_Max_Demand,422200.AV1323.Present_Value,2020-04-13 11:22:28,93.0,30000,kW
CS_SOLAR_SYST_Command_Register_Reset_TL,2169.422200.TL1324,CS_SOLAR_SYST_Command_Register_Reset,422200.AV1324.Present_Value,2020-04-13 11:22:29,92.0,30000,
CS_SOLAR_SYST_Diagnostic_Alert_TL,2169.422200.TL1325,CS_SOLAR_SYST_Diagnostic_Alert,422200.AV1325.Present_Value,2020-04-13 11:22:30,91.0,30000,
CS_TX6EA7_Total_Instantaneous_Real_Power_3_Phase_Total_TL,2169.422200.TL1401,CS_TX6EA7_Total_Instantaneous_Real_Power_3_Phase_Total,422200.AV1401.Present_Value,2020-04-13 11:22:32,95.0,30000,kW
CS_TX6EA7_Real_Energy_Consumption_MSR_LSR_TL,2169.422200.TL1402,CS_TX6EA7_Real_Energy_Consumption_MSR_LSR,422200.AV1402.Present_Value,2020-04-13 11:22:22,93.0,30000,kWh
CS_TX6EA7_Current_Average_of_3_Phases_TL,2169.422200.TL1403,CS_TX6EA7_Current_Average_of_3_Phases,422200.AV1403.Present_Value,2020-04-13 11:22:23,93.0,30000,
CS_TX6EA7_Voltage_L_L_Average_of_3_Phases_TL,2169.422200.TL1404,CS_TX6EA7_Voltage_L_L_Average_of_3_Phases,422200.AV1404.Present_Value,2020-04-13 11:22:24,93.0,30000,V
CS_TX6EA7_Current_Instantaneous_Phase_A_TL,2169.422200.TL1405,CS_TX6EA7_Current_Instantaneous_Phase_A,422200.AV1405.Present_Value,2020-04-13 11:22:26,93.0,30000,A
CS_TX6EA7_Current_Instantaneous_Phase_B_TL,2169.422200.TL1406,CS_TX6EA7_Current_Instantaneous_Phase_B,422200.AV1406.Present_Value,2020-04-13 11:22:28,93.0,30000,A
